tweet_text,username,date,retweets,favorites 
Watch “PLANDEMIC (pt. 1 Judy Mikovits)” by @AkiraChanArts on #Vimeo https://vimeo.com/414798216 @ScottMorrisonMP @MichaelWestBiz @BelindaJones68 @Juanita_Phillip @AlexDevantier @AlboMP Please watch as not all is what it seems and we must actually help each other !,PravaVitezi,2020-05-06 21:09:50+00:00,0,0
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube,flowersoffate,2020-05-06 21:09:37+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,franchiseeye,2020-05-06 21:09:17+00:00,1,0
"PLANDEMIC, a film about the global plan to take control of our lives, li... https://youtu.be/RiQ7yeHV0Zs via @YouTube",coverklift,2020-05-06 21:09:05+00:00,0,0
What an eye opening interview #COVID19 #Quarantine #Tyranny Watch “PLANDEMIC (pt. 1 Judy Mikovits)” by @AkiraChanArts on #Vimeo ,LordRevElliot,2020-05-06 21:09:03+00:00,0,0
"DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",dannolane,2020-05-06 21:09:02+00:00,0,0
The Plandemic video with Judy Mikovits has been uploaded to Vimeo.. The very same video banned on YouTube! @TrumpCanuck Let's see how long before it gets taken down.,EYEDROPMEDIA,2020-05-06 21:08:56+00:00,28,37
Here it is PLANDEMIC pt 1 Judy Mikovits https://youtu.be/FTgER_aZXT4 via @YouTube,maureenlpere,2020-05-06 21:08:53+00:00,0,0
They keep removing video to prevent anyone from seeing what is really happening. #PLANDEMIC Here's the new link https://youtu.be/1l5354hYmtk,Ohiobelle,2020-05-06 21:08:51+00:00,0,2
Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube,angelfire623,2020-05-06 21:08:38+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,bryannicza,2020-05-06 21:08:28+00:00,1,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,crjr4u,2020-05-06 21:08:21+00:00,0,0
#COVID19 #lockdownextension #coronavirus #DrFauci @JesseBWatters Watch “PLANDEMIC (pt. 1 Judy Mikovits)” #Vimeo ,Accardi1957,2020-05-06 21:08:16+00:00,1,0
"PLEASE SHARE WITH EVERYONE WHO YOU CARE ABOUT!! ITS LIFE OR DEATH OF NOT ONLY THE NATION BUT FREEDOM GLOBALLY. PLANDEMIC, a film about the global plan to take control of our lives, li... https://youtu.be/EK-PNrrKwTY via @YouTube",cork_usmc,2020-05-06 21:08:07+00:00,0,0
"DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",kz0814,2020-05-06 21:08:06+00:00,0,0
Watch “Plandemic (Final Cut)” on #Vimeo ,barefootsteve,2020-05-06 21:07:47+00:00,0,0
PLANDEMIC (Dr. Judy Mikovits) https://youtu.be/w28TlhXp74o via @YouTube,Shellz90310598,2020-05-06 21:07:43+00:00,0,0
This video about the #Plandemic and #COVID19 #Fauci #BigPharma will reveal the truth! The Truth is we are all being lied to!! AGAIN! Imagine that MUST WATCH!!! https://youtu.be/ZdqwQtDDS_w,FlatSmacker,2020-05-06 21:07:37+00:00,0,3
PlanDemic: A Film About The Global Plan To Take Control Of Our Lives https://youtu.be/gQYPi0Wm6OE via @YouTube,silkmei1,2020-05-06 21:07:33+00:00,0,0
"Hi Tony....not stock related...but if you have a few minutes, you may want to watch this....About Dr. Fauci, about the PLANDEMIC...about gov't taking rights from people in a heart beat...watch 2 minutes and you won't stop: (Thx) https://www.youtube.com/watch?v=FTgER_aZXT4&amp;feature=youtu.be&amp;fbclid=IwAR3xJA4D7M2iw-ZxHi1ioW7mF0Fo0UHbh6NrL72_DSdRPFZtOeEuTH1rkyM",Huddy1955,2020-05-06 21:07:28+00:00,0,0
Learn the truth about this #plandemic ,DutchNelissa,2020-05-06 21:07:27+00:00,0,0
"PlanDemic, a Film about the Global Plan to Take Control of Our Lives, Li... https://youtu.be/pV4LV14v_48 via @YouTube",Coy2Ken,2020-05-06 21:07:27+00:00,0,0
"Watch ""DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, liberty, health &amp; freedom"" on YouTube https://youtu.be/1l5354hYmtk",WarmerGlobal,2020-05-06 21:07:17+00:00,0,0
"PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom. https://www.bitchute.com/video/xvD0eYUraZkq/ #BitChute",jlynnbynum,2020-05-06 21:07:14+00:00,0,1
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,JosephineGaglio,2020-05-06 21:07:03+00:00,0,0
@IngrahamAngle This is breaking news to so many!! Hope you can get her on your show!! Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,MartyFields12,2020-05-06 21:06:57+00:00,0,0
@Scavino45 @realDonaldTrump @realDonaldTrump @DanScavino I BEG YOU - HIRE THIS WONDERFUL WOMAN AND WATCH THIS: https://youtu.be/k-moc9EIgbg We must have the truth!!!! #TheGreatAwakening #WWG1WGAWORLDWIDE #Plandemic #DrainTheDeepStateSwamp #FauciFraud @LisaMei62 @tracybeanz,qanonwhitehat,2020-05-06 21:06:50+00:00,0,1
Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube. Hey @realDonaldTrump you must watch this,TeresaW25562706,2020-05-06 21:06:48+00:00,0,0
The Hidden Agenda Behind Covid 19 - Plandemic (Was Covid-19 a plan?) https://youtu.be/EAa8FLInScc via @YouTube,VictorWyatt11,2020-05-06 21:06:30+00:00,0,0
#Plandemic https://youtu.be/5wHzrYtV5lw,4pawdrive72,2020-05-06 21:06:20+00:00,2,1
"everyone needs to see this DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",skiiilyn,2020-05-06 21:06:12+00:00,0,1
"The first video was deleted, Please watch before it is gone forever! Plandemic Documentary Dr. Judy Mikovits about COVID19 https://youtu.be/I4ffLn4l9g0 via @YouTube",GailWind55,2020-05-06 21:06:07+00:00,1,1
Plandemic Part 1 [MUST WATCH] Please Share https://youtu.be/wNjOn7hQerc via @YouTube,49ydanj,2020-05-06 21:06:05+00:00,0,1
PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/n53K4AzOh4U via @YouTube,DonnaFr30989559,2020-05-06 21:06:03+00:00,1,0
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube its all about the money guys,I_AM_KB31,2020-05-06 21:05:56+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,StephieConnJ,2020-05-06 21:05:40+00:00,0,0
YouTube keeps deleting Plandemic when uploaded. Luckily channels keep reuploading it. https://youtu.be/EAa8FLInScc,Stephen16222591,2020-05-06 21:05:30+00:00,0,0
PLANDEMIC MOVIE (Part 1) Judy Mikovitz https://www.bitchute.com/video/bZ2yliCyu373/ #BitChute,posts_little,2020-05-06 21:05:16+00:00,0,0
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube,zzellex2,2020-05-06 21:05:15+00:00,0,1
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,rflint44,2020-05-06 21:05:07+00:00,0,0
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,LauraQu09193974,2020-05-06 21:05:04+00:00,0,0
Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube,mike84446305,2020-05-06 21:05:01+00:00,0,0
"@realDonaldTrump @EricTrump @DonaldJTrumpJr DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",WinterMoonflow2,2020-05-06 21:04:46+00:00,0,0
"PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom https://www.bitchute.com/video/KqKoN4dQp7TP/ #BitChute If this doesn’t go viral or obtain millions of viewership than obviously being a”vaccine puppet”is acceptable because you just want to believe”?”",BlakUnited,2020-05-06 21:04:37+00:00,0,0
The Hidden Agenda Behind Covid 19 - Plandemic (Was Covid-19 a plan?) https://youtu.be/EAa8FLInScc via @YouTube,johntotera,2020-05-06 21:04:26+00:00,0,0
PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/nil9s3BlNZc via @YouTube,LucienneGallien,2020-05-06 21:04:25+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,ladyhawk0568,2020-05-06 21:04:24+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,KathleenJorge20,2020-05-06 21:04:17+00:00,0,0
"Watch “PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom-720p” on #Vimeo ",Patriotsrizing,2020-05-06 21:04:03+00:00,2,2
"DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube Here’s the Truth about Corona and Vac cines, watch it before it’s taken down,",Jay_B1776,2020-05-06 21:04:01+00:00,0,0
Watch before they take it down! Plandemic https://youtu.be/1l5354hYmtk,K9Zeus16,2020-05-06 21:03:56+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,SavannahRN88,2020-05-06 21:03:56+00:00,0,0
PLANDEMIC Movie: The Hidden Agenda Behind COVID 19 │Part 1│Dr. Judy Mik... https://youtu.be/MbrLQpn1bj8 via @YouTube,bgentry471,2020-05-06 21:03:56+00:00,0,0
RT Praying for the family of the security guard He was only doing his job& didn't need to die On the other hand his death is on the hands of @FamilyDollar for demanding everyone wear a mask #Plandemic #FearMongering Customer https://youtu.be/js3mLX5TCvo #RT #WeAreTheRevolution,Q172018,2020-05-06 21:03:55+00:00,0,0
"Hi Slim- here is something you might really be interested in: Dr. Fauci and how the government can take your rights away in a second....watch 2 min and you won't stop until it's done. REAL TRUTH about FAUCI and the ""Plandemic"" https://www.youtube.com/watch?v=FTgER_aZXT4&amp;feature=youtu.be&amp;fbclid=IwAR3xJA4D7M2iw-ZxHi1ioW7mF0Fo0UHbh6NrL72_DSdRPFZtOeEuTH1rkyM",Huddy1955,2020-05-06 21:03:28+00:00,0,0
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube,ruthpna16,2020-05-06 21:02:55+00:00,0,0
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube,sprbkmike,2020-05-06 21:02:52+00:00,0,0
The COVID-19 Plandemic - An Agenda for Rapid Depopulation and Total A.I. Control (Banned by YouTube) https://www.bitchute.com/video/HU9WcYcNQ3dF/ #BitChute,Hattman26,2020-05-06 21:02:45+00:00,0,0
https://youtu.be/ueLuuewfG60?t=66 #Plandemic,wildfrustration,2020-05-06 21:02:39+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,PeltLlc,2020-05-06 21:02:37+00:00,0,0
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,tris123war,2020-05-06 21:02:34+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,TamaraDabbs,2020-05-06 21:02:34+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Co-vi-8d 19 https://youtu.be/sOLnfe6U_fM via @YouTubeA MUST WATCH!,Boaz88887811,2020-05-06 21:02:24+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,azzurri_fc16,2020-05-06 21:02:11+00:00,0,0
"#PlanDemic -The plan #Liberty, #Health &amp; Free... #covid https://youtu.be/bRivgut24ag",NiNaught,2020-05-06 21:01:55+00:00,1,1
"DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",MARYJARRELL11,2020-05-06 21:01:41+00:00,0,0
"Since Plandemic got taken down... I need help if anyone want to do some research for fun... what was the name of the doctor in Plandemic?.. I found another woman, Bernice Eddy, and similar things were done to her in the 60's... here's what I got so far... ",blazar_jones,2020-05-06 21:01:39+00:00,0,0
The Hidden Agenda Behind Covid 19 - Plandemic (Was Covid-19 a plan?) https://youtu.be/EAa8FLInScc via @YouTube A must see video by a renowned viral specialist who worked with Dr. Fauci. @IngrahamAngle @seanhannity @TuckerCarlson @dbongino,Brunswick_Mike,2020-05-06 21:01:38+00:00,0,0
"Dr. Fauci and his role in ""Plandemic"": watch 2 minutes and you will watch it all - and be horrified.... https://www.youtube.com/watch?v=FTgER_aZXT4&amp;feature=youtu.be&amp;fbclid=IwAR3xJA4D7M2iw-ZxHi1ioW7mF0Fo0UHbh6NrL72_DSdRPFZtOeEuTH1rkyM",Huddy1955,2020-05-06 21:01:37+00:00,0,2
Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube @realDonaldTrump,cburns62168,2020-05-06 21:01:23+00:00,0,0
"This is a much watch VIDEO. Fauci and Gates are literally murderers in the name of a patent on vaccines to make billions. DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",trinareyes,2020-05-06 21:01:20+00:00,101,60
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,_awakeOsleeper,2020-05-06 21:01:20+00:00,0,1
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,hayatti10,2020-05-06 21:01:13+00:00,0,0
“Plandemic The Movie” What your not being told about Dr. Fauci - Dr. Jud... https://youtu.be/DketPWFdJBk via @YouTube,lorraineGando12,2020-05-06 21:01:07+00:00,0,0
It’s Interesting this comes out just before Dr. Fauci testifies before the Senate...More Interesting that it is being supressed... But here it is... Plandemic pt. 1 https://youtu.be/J8UjLpoYIVs,TudballMr,2020-05-06 21:01:05+00:00,29,24
"PlanDemic, a film about the global plan to take control of our lives, li... https://youtu.be/u4gK3BGggEw via @YouTube",xoxo_love_lily,2020-05-06 21:01:03+00:00,0,0
http://Doctors.in black - Plandemic https://youtu.be/1l5354hYmtk,akaJimmyBoy,2020-05-06 21:00:58+00:00,1,0
PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/n53K4AzOh4U via @YouTube,1978albjtbklb,2020-05-06 21:00:43+00:00,0,0
@seanhannity I don’t tweet much. This is about the Plandemic video. https://youtu.be/pV4LV14v_48,nGageToday1,2020-05-06 21:00:41+00:00,0,0
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube,PokerPl62891429,2020-05-06 21:00:40+00:00,0,1
@ClayTravis what do you think of this documentary? PLANDEMIC Movie: The Hidden Agenda Behind COVID 19 │Part 1│Dr. Judy Mik... https://youtu.be/MbrLQpn1bj8 via @YouTube,allstars83,2020-05-06 21:00:40+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,LucacioSimoes,2020-05-06 21:00:28+00:00,0,0
PLANDEMIC Movie: The Hidden Agenda Behind COVID 19 │Part 1│Dr. Judy Mik... https://youtu.be/MbrLQpn1bj8 via @YouTube. @POTUS @DonaldJTrumpJr @IvankaTrump,talacko62,2020-05-06 21:00:22+00:00,0,0
"DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube Share this video before its censored!!!!",ColeDundon,2020-05-06 21:00:18+00:00,0,0
The Hidden Agenda Behind Covid 19 - Plandemic (Was Covid-19 a plan?) https://youtu.be/EAa8FLInScc via @YouTube. EVERYONE HAS TO WATCH THIS THEY HAVE TAKEN IT DOWN COUNTLESS TIMES I CANT EVEN COUNT ANYOMORE. #QArmy #QAnon #QAnons #MAGA #Trump2020 #TRUMP2020 #WWG1WGA #FauciFraud,com90_steve,2020-05-06 21:00:18+00:00,1,3
@TuckerCarlson I don’t tweet much. This is about the Plandemic video. https://youtu.be/pV4LV14v_48,nGageToday1,2020-05-06 21:00:16+00:00,0,0
@Mike_Pence please watch this Plandemic FULL (1080p) EASY SHARE VERSION https://youtu.be/NWSTVzftl8I via @YouTube,SusieWi57812402,2020-05-06 21:00:16+00:00,0,0
WATCH THIS! Tell me what you think. Fauci is a fraud! PLANDEMIC Movie: The Hidden Agenda Behind COVID 19 │Part 1│Dr. Judy Mik... https://youtu.be/MbrLQpn1bj8 via @YouTube,john_speno,2020-05-06 21:00:10+00:00,0,1
PLANDEMIC (pt. 1 Judy Mikovits) from ELEVATE on Vimeo ,dogsbcpeopleSuc,2020-05-06 20:59:40+00:00,0,0
@IngrahamAngle I don’t tweet much. This is about the Plandemic video. https://youtu.be/pV4LV14v_48,nGageToday1,2020-05-06 20:59:36+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,22_6_1,2020-05-06 20:59:32+00:00,0,0
Please go watch and see the true side of Covid. Plandemic Documentary The Hidden Agenda Behind Co-vi-8d 19 https://youtu.be/sOLnfe6U_fM via @YouTube,TannerOlberding,2020-05-06 20:59:30+00:00,1,2
Fauci = RAT!!! PLANDEMIC DOCUMENTARY - Dr. Judy Mikovits PhD https://youtu.be/k0PPlcHsKYc via @YouTube,SickofScandals,2020-05-06 20:59:30+00:00,0,0
"This is will removed for violating Truth to the world Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube ,",peteandcaz66,2020-05-06 20:59:24+00:00,0,0
This needs to be seen by as many people before they take it down like they are trying to. Plandemic Movie Part 1 ft. Dr. Judy Mikovits Ph.D. https://youtu.be/7-_wfe9mbeY via @YouTube #Covid_19 #coronavirus #Quarantine #mindblown #share #NeedToKnow,cogan_julie,2020-05-06 20:59:11+00:00,0,1
"PlanDemic, a Film about the Global Plan to Take Control of Our Lives, Li... https://youtu.be/pV4LV14v_48 via @YouTube",Renee08728213,2020-05-06 20:59:01+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 http://youtu.be/XMcDH80xiVw via @YouTube,rest_in_God,2020-05-06 20:58:58+00:00,0,0
Please watch if you have not already and spread this video about the plandemic. Thank you! https://youtu.be/pV4LV14v_48,CTizzle1291,2020-05-06 20:58:52+00:00,1,0
"Please watch before it’s taken down. DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",WinterMoonflow2,2020-05-06 20:58:28+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,shellywjohnson,2020-05-06 20:58:25+00:00,0,1
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube maybe....,joanna124a,2020-05-06 20:58:22+00:00,0,0
@realDonaldTrump - dr Fauci - coverup and corruption? This explains a lot. Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,squizz_fan,2020-05-06 20:58:18+00:00,1,1
YouTube deleted the link. But I found another one. Watch it before it is deleted https://youtu.be/ueLuuewfG60 #Plandemic,cemaye,2020-05-06 20:58:17+00:00,0,1
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,chemtrailking,2020-05-06 20:58:17+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,sbrown4362,2020-05-06 20:58:10+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,pastorbarry,2020-05-06 20:58:04+00:00,0,0
PLANDEMIC (pt. 1 Judy Mikovits) from ELEVATE on Vimeo. ⁦@JesseBWatters⁩,Gdfamcntry,2020-05-06 20:58:03+00:00,0,0
The Hidden Agenda Behind Covid 19 - Plandemic (Was Covid-19 a plan?) https://youtu.be/EAa8FLInScc via @YouTube,YHVHdaughter55,2020-05-06 20:57:59+00:00,0,0
BREAKING: CBS VIRUS PATIENTS EXPOSED AS FAKE BY PROJECT VERITAS - PLANDEMIC PLUNGES INTO NEW CRISIS https://youtu.be/UZfnHbgk6vQ,jonrohnson,2020-05-06 20:57:52+00:00,3,5
https://youtu.be/IsuCa6V7prg Plandemic Keeps Geeting Taken Down ,swamp_nugget,2020-05-06 20:57:41+00:00,0,2
"Watch this before it’s taken down again, extremely important. Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube",Guapii,2020-05-06 20:57:36+00:00,1,2
Watch “PlanDemic” by @AkiraChanArts on #Vimeo ,IBVIBorn,2020-05-06 20:57:35+00:00,0,0
"DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube",k2glassy,2020-05-06 20:57:29+00:00,0,0
PLANDEMIC Movie: The Hidden Agenda Behind COVID 19 │Part 1│Dr. Judy Mik... https://youtu.be/MbrLQpn1bj8 via @YouTube,Elizabe35971752,2020-05-06 20:57:12+00:00,1,1
PLANDEMIC DOCUMENTARY - Dr. Judy Mikovits PhD https://youtu.be/k0PPlcHsKYc via @YouTube,acc52ten,2020-05-06 20:57:10+00:00,0,0
A must watch. This will answer all of your #Plandemic questions. #Plandemicmovie https://youtu.be/k0PPlcHsKYc,AudreeKnows,2020-05-06 20:57:09+00:00,0,0
PLANDEMIC (pt. 1 Judy Mikovits) from ELEVATE on Vimeo. ⁦@JudgeJeanine⁩ https://vimeo.com/414798216,Gdfamcntry,2020-05-06 20:57:09+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,EleoodK,2020-05-06 20:56:55+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,CMux1,2020-05-06 20:56:54+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,abdou_nathalie,2020-05-06 20:56:40+00:00,0,0
"PlanDemic, a film about the global plan to take control of our lives, li... https://youtu.be/ICtsXNtf_GQ",5467dieweg,2020-05-06 20:56:34+00:00,0,0
The Hidden Agenda Behind Covid 19 - Plandemic (Was Covid-19 a plan?) https://youtu.be/EAa8FLInScc via @YouTube #Plandemic #coronavirus #COVID19 #COVID,brussell33,2020-05-06 20:56:33+00:00,0,2
PLANDEMIC (pt. 1 Judy Mikovits) from ELEVATE on Vimeo. ⁦@charliekirk11⁩ https://vimeo.com/414798216,Gdfamcntry,2020-05-06 20:56:25+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,BamaGuy1970,2020-05-06 20:56:25+00:00,1,0
"https://youtu.be/IsuCa6V7prg Don't be , think for yourself. #COVID19 #Plandemic #Plandemicmovie #Plandemic2020",hlmccartney,2020-05-06 20:56:23+00:00,0,1
Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube,flower_teri,2020-05-06 20:56:22+00:00,0,0
PLANDEMIC Movie: The Hidden Agenda Behind COVID 19 │Part 1│Dr. Judy Mik... https://youtu.be/MbrLQpn1bj8 via @YouTube,grayterry1771,2020-05-06 20:56:19+00:00,0,0
"Get ready for your mandatory poison, sheep. It's coming...and then you'll see some REAL death numbers. This doesn't end well for humanity. https://www.youtube.com/watch?v=wQSYdAX_9JY&amp;feature=youtu.be #ForcedVaccination #GlobalEugenicsProgram #BillGates #GovernmentIsTheVirus #Plandemic #Event201 #ID2020 #Agenda21",william_cravey,2020-05-06 20:56:13+00:00,0,2
This film is the most worthy repost I can think of at the moment. I'm honored that it was filmed in my hometown of #ojai just bummed I didn't get to meet #MikkiWillis and #JudyMikovits while they were filming #Plandemic. https://m.youtube.com/watch?feature=youtu.be&amp;v=5wHzrYtV5lw,jbellamar,2020-05-06 20:55:52+00:00,1,5
Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube,patriot_perfect,2020-05-06 20:55:52+00:00,0,0
"DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, ... https://youtu.be/1l5354hYmtk via @YouTube If this is true this is upsetting",PWeb61,2020-05-06 20:55:50+00:00,0,0
Is the invisible enemy the covid virus or the CDC & WHO. AMERICANS NEED TO ROAR PLEASE RETWEET THIS PLANDEMIC Part 1 (Dr. Judy Mikovits) (re-up) https://youtu.be/k-moc9EIgbg via @YouTube,AlOtto18,2020-05-06 20:55:31+00:00,0,0
PLANDEMIC | The plan exposed (PART 1) https://youtu.be/UF9lp_Q7uaw via @YouTube,GiancanaSonny,2020-05-06 20:54:48+00:00,0,0
"PLANDEMIC: Part 1 - Judy Mikovits, Dr Fauci's Ex-Employee Tell All After... https://youtu.be/08tDFOXb1jE via @YouTube",Dusan07,2020-05-06 20:54:44+00:00,0,2
“Plandemic The Movie” What your not being told about Dr. Fauci - Dr. Jud... https://youtu.be/DketPWFdJBk via @YouTube,bonsci,2020-05-06 20:54:28+00:00,0,0
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube,gailkrn,2020-05-06 20:54:23+00:00,1,2
Dr. Fauci EXPOSED! | PLANDEMIC Part 1 [feat. Dr. Judy Mikovits] https://youtu.be/ueLuuewfG60 via @YouTube,Franrushie,2020-05-06 20:54:17+00:00,0,0
Trump COLLAPSES When Questioned by Real Journalist #MAGA #MAGA2020 #Plandemic ,RogenaLSpokane,2020-05-06 20:54:17+00:00,0,0
Catch it while you can! Also- the American Justice System is an illusion. Plandemic Part 1 (720p) https://youtu.be/ZdqwQtDDS_w via @YouTube,BarsnessSyrie,2020-05-06 20:54:13+00:00,0,0
YouTube removed Plandemic. But here's Vimeo link that others are putting in thread... ,QAnon_Wolf,2020-05-06 20:54:11+00:00,21,28
PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/nil9s3BlNZc via @YouTube,HealthAngel999,2020-05-06 20:53:56+00:00,0,0
https://youtu.be/ZdqwQtDDS_w #plandemic repeal the #BAYHDOLEACT,COLORADOKID333,2020-05-06 20:53:37+00:00,3,1
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/5wHzrYtV5lw via @YouTube,MichaelJWarner4,2020-05-06 20:53:32+00:00,0,0
"YouTube is taking it down as fast as they can. It'll stay put on bitchute. We'll see what Twitter does. Watch it, it's very good and please send it out as far and as wide as you can... PLANDEMIC DOCUMENTARY: THE HIDDEN AGENDA BEHIND COVID-19 [PART 1] ",Transnewsbender,2020-05-06 20:53:31+00:00,0,0
